"mk.id" "chr" "cM"
"34171" "PZE-108062677" 8 56.7
"34110" "PZE-108060935" 8 56.9
"34277" "PZE-108065076" 8 56.9
"34170" "PZE-108062578" 8 56.9
"34283" "PZE-108065122" 8 57
"2214" "PZA-001972014" 8 57.1
"34196" "PZE-108063246" 8 57.1
"34195" "PZE-108063241" 8 57.2
"34197" "PZE-108063274" 8 57.2
"34140" "PZE-108061911" 8 57.2
"34139" "PZE-108061901" 8 57.2
"34198" "PZE-108063278" 8 57.2
"34242" "PZE-108064468" 8 57.2
"34199" "PZE-108063295" 8 57.2
"34291" "PZE-108065598" 8 57.3
"34205" "PZE-108063386" 8 57.3
"34207" "PZE-108063396" 8 57.3
"34206" "PZE-108063387" 8 57.3
"34229" "PZE-108063992" 8 57.4
"34228" "PZE-108063985" 8 57.4
"34231" "PZE-108064020" 8 57.4
"34236" "PZE-108064150" 8 57.5
"34217" "PZE-108063662" 8 57.5
"34218" "PZE-108063663" 8 57.5
"34239" "PZE-108064353" 8 57.8
"34297" "PZE-108065982" 8 58.1
"34298" "PZE-108065989" 8 58.1
"2405" "PZA00567.10" 8 58.8
"34322" "PZE-108067402" 8 59
"34273" "PZE-108065041" 8 59.1
"3388" "PZB01883.4" 8 59.1
"34329" "PZE-108067634" 8 59.2
"34323" "PZE-108067425" 8 59.2
"34278" "PZE-108065081" 8 59.3
"34244" "PZE-108064498" 8 59.4
"34289" "PZE-108065360" 8 59.5
"34303" "PZE-108066177" 8 59.5
"34307" "PZE-108066562" 8 59.7
"34264" "PZE-108064817" 8 59.8
"34267" "PZE-108064857" 8 59.8
"34266" "PZE-108064845" 8 59.8
"34263" "PZE-108064816" 8 59.8
"34265" "PZE-108064824" 8 59.8
"34327" "PZE-108067569" 8 59.9
"34274" "PZE-108065057" 8 60.2
"34305" "PZE-108066339" 8 60.2
"34311" "PZE-108066796" 8 60.3
"34313" "PZE-108066888" 8 60.4
"34381" "PZE-108069430" 8 60.6
"34380" "PZE-108069428" 8 60.6
"34325" "PZE-108067466" 8 60.7
"34388" "PZE-108069502" 8 60.8
"34410" "PZE-108070106" 8 60.8
"34290" "PZE-108065562" 8 60.9
"34374" "PZE-108069195" 8 61
"34338" "PZE-108067919" 8 61
"34411" "PZE-108070151" 8 61
"34308" "PZE-108066631" 8 61
"34304" "PZE-108066227" 8 61
"34309" "PZE-108066651" 8 61.1
"34306" "PZE-108066557" 8 61.1
"34342" "PZE-108068092" 8 61.3
"34347" "PZE-108068467" 8 61.4
"34365" "PZE-108068741" 8 61.4
"34344" "PZE-108068275" 8 61.5
"34395" "PZE-108069627" 8 61.5
"34432" "PZE-108070788" 8 61.6
"34364" "PZE-108068736" 8 61.6
"34363" "PZE-108068734" 8 61.6
"34319" "PZE-108067178" 8 61.7
"34355" "PZE-108068669" 8 61.7
"34328" "PZE-108067573" 8 61.8
"34336" "PZE-108067824" 8 61.8
"34366" "PZE-108068884" 8 61.8
"34332" "PZE-108067697" 8 61.8
"34377" "PZE-108069336" 8 61.9
"34334" "PZE-108067753" 8 61.9
"34378" "PZE-108069355" 8 61.9
"34392" "PZE-108069579" 8 62
"34337" "PZE-108067903" 8 62
"34428" "PZE-108070743" 8 62
"34416" "PZE-108070233" 8 62.1
"34400" "PZE-108069739" 8 62.1
"34348" "PZE-108068541" 8 62.2
"34361" "PZE-108068728" 8 62.2
"34359" "PZE-108068724" 8 62.2
"34446" "PZE-108071598" 8 62.3
"34346" "PZE-108068459" 8 62.3
"2160" "PZA00093.2" 8 62.3
"34362" "PZE-108068729" 8 62.4
"34387" "PZE-108069493" 8 62.5
"34434" "PZE-108070885" 8 62.5
"34417" "PZE-108070237" 8 62.5
"34385" "PZE-108069443" 8 62.5
"34367" "PZE-108069003" 8 62.7
"34454" "PZE-108071935" 8 62.7
"34384" "PZE-108069441" 8 62.7
"34369" "PZE-108069048" 8 62.8
"34414" "PZE-108070195" 8 62.9
"34413" "PZE-108070194" 8 63
"34383" "PZE-108069440" 8 63.2
"34389" "PZE-108069534" 8 63.3
"34430" "PZE-108070762" 8 63.4
"34404" "PZE-108069898" 8 63.4
"34399" "PZE-108069726" 8 63.5
"34368" "PZE-108069046" 8 63.5
"34437" "PZE-108071011" 8 63.5
"34427" "PZE-108070686" 8 63.6
"34370" "PZE-108069097" 8 63.6
"3448" "PZB02159.2" 8 63.6
"34371" "PZE-108069129" 8 63.6
"34449" "PZE-108071690" 8 63.7
"34403" "PZE-108069897" 8 63.7
"34466" "PZE-108072370" 8 64
"34451" "PZE-108071872" 8 64
"34465" "PZE-108072369" 8 64
"34491" "PZE-108072805" 8 64.1
"3240" "PZB00592.1" 8 64.1
"3261" "PZB00865.2" 8 64.1
"34405" "PZE-108069922" 8 64.1
"34487" "PZE-108072780" 8 64.1
"34486" "PZE-108072761" 8 64.1
"34490" "PZE-108072804" 8 64.1
"34489" "PZE-108072786" 8 64.1
"34494" "PZE-108072822" 8 64.2
"34496" "PZE-108072839" 8 64.2
"34424" "PZE-108070556" 8 64.2
"34501" "PZE-108072882" 8 64.2
"2333" "PZA00419.1" 8 64.2
"34470" "PZE-108072505" 8 64.2
"34500" "PZE-108072876" 8 64.2
"34408" "PZE-108070036" 8 64.3
"34520" "PZE-108073190" 8 64.3
"34521" "PZE-108073195" 8 64.3
"34431" "PZE-108070783" 8 64.3
"34477" "PZE-108072647" 8 64.3
"34433" "PZE-108070826" 8 64.4
"34439" "PZE-108071076" 8 64.4
"34540" "PZE-108073573" 8 64.4
"34510" "PZE-108073059" 8 64.5
"34512" "PZE-108073065" 8 64.5
"34509" "PZE-108073056" 8 64.5
"2172" "PZA00118.1" 8 64.6
"34525" "PZE-108073252" 8 64.6
"34438" "PZE-108071041" 8 64.6
"34515" "PZE-108073112" 8 64.6
"34516" "PZE-108073114" 8 64.6
"34452" "PZE-108071899" 8 64.8
"34455" "PZE-108072015" 8 64.8
"34468" "PZE-108072501" 8 65
"34546" "PZE-108073672" 8 65.2
"34548" "PZE-108073795" 8 65.3
"34469" "PZE-108072502" 8 65.3
"34473" "PZE-108072539" 8 65.3
"34536" "PZE-108073510" 8 65.3
"34552" "PZE-108073899" 8 65.4
"34538" "PZE-108073569" 8 65.5
"34533" "PZE-108073463" 8 65.5
"34531" "PZE-108073458" 8 65.5
"34534" "PZE-108073464" 8 65.5
"34532" "PZE-108073462" 8 65.5
"34558" "PZE-108074209" 8 65.6
"34526" "PZE-108073263" 8 65.6
"34527" "PZE-108073298" 8 65.6
"34505" "PZE-108072948" 8 65.6
"2258" "PZA00272.3" 8 65.7
"34506" "PZE-108072952" 8 65.7
"34528" "PZE-108073314" 8 65.7
"34563" "PZE-108074276" 8 65.8
"34503" "PZE-108072910" 8 65.9
"34542" "PZE-108073577" 8 65.9
"34553" "PZE-108073924" 8 65.9
"34554" "PZE-108073925" 8 65.9
"34547" "PZE-108073768" 8 66
"34524" "PZE-108073247" 8 66.1
"34586" "PZE-108075114" 8 66.3
"34529" "PZE-108073336" 8 66.3
"34591" "PZE-108075290" 8 66.5
"34598" "PZE-108075822" 8 66.5
"34522" "PZE-108073224" 8 66.6
"34523" "PZE-108073230" 8 66.6
"34541" "PZE-108073574" 8 67
"34576" "PZE-108074836" 8 67
"34575" "PZE-108074828" 8 67
"34588" "PZE-108075125" 8 67.1
"34566" "PZE-108074338" 8 67.1
"34561" "PZE-108074267" 8 67.1
"34557" "PZE-108074182" 8 67.1
"34550" "PZE-108073827" 8 67.1
"34559" "PZE-108074213" 8 67.1
"34571" "PZE-108074740" 8 67.1
"34572" "PZE-108074750" 8 67.3
"34551" "PZE-108073894" 8 67.3
"3488" "PZB02534.2" 8 67.3
"34570" "PZE-108074671" 8 67.4
"2492" "PZA01049.1" 8 67.4
"34569" "PZE-108074608" 8 67.4
"34581" "PZE-108074975" 8 67.4
"34579" "PZE-108074925" 8 67.5
"34577" "PZE-108074875" 8 67.6
"34578" "PZE-108074892" 8 67.6
"34564" "PZE-108074277" 8 67.7
"34562" "PZE-108074270" 8 67.7
"34574" "PZE-108074794" 8 67.9
"34587" "PZE-108075118" 8 68
"34589" "PZE-108075143" 8 68.7
"34612" "PZE-108076772" 8 68.7
"34601" "PZE-108076067" 8 68.7
"34585" "PZE-108075113" 8 68.8
"34593" "PZE-108075370" 8 68.8
"34622" "PZE-108077298" 8 69.1
"34604" "PZE-108076344" 8 69.1
"34608" "PZE-108076585" 8 69.2
"34605" "PZE-108076380" 8 69.3
"34640" "PZE-108077828" 8 69.8
"34599" "PZE-108075933" 8 69.8
"34638" "PZE-108077786" 8 69.8
"2132" "PZA00049.12" 8 69.9
"34650" "PZE-108078339" 8 69.9
"2912" "PZA03395.3" 8 69.9
"34651" "PZE-108078362" 8 69.9
"34656" "PZE-108078401" 8 69.9
"34628" "PZE-108077473" 8 70
"34687" "PZE-108079547" 8 70
"34647" "PZE-108077953" 8 70.1
"34631" "PZE-108077591" 8 70.2
"34625" "PZE-108077370" 8 70.2
"34629" "PZE-108077475" 8 70.3
"34606" "PZE-108076469" 8 70.3
"34685" "PZE-108079510" 8 70.4
"34660" "PZE-108078659" 8 70.4
"34645" "PZE-108077916" 8 70.5
"34655" "PZE-108078396" 8 70.6
"34680" "PZE-108079355" 8 70.7
"34618" "PZE-108077124" 8 70.8
"34686" "PZE-108079531" 8 70.8
"34674" "PZE-108079045" 8 70.8
"34641" "PZE-108077868" 8 71
"34692" "PZE-108079922" 8 71
"34713" "PZE-108080665" 8 71
"34652" "PZE-108078363" 8 71
"34669" "PZE-108078949" 8 71.1
"34666" "PZE-108078820" 8 71.1
"34619" "PZE-108077194" 8 71.1
"34712" "PZE-108080613" 8 71.2
"34668" "PZE-108078921" 8 71.2
"34630" "PZE-108077560" 8 71.3
"34642" "PZE-108077871" 8 71.3
"34643" "PZE-108077878" 8 71.3
"34633" "PZE-108077632" 8 71.3
"34644" "PZE-108077879" 8 71.4
"34682" "PZE-108079422" 8 71.4
"34646" "PZE-108077932" 8 71.6
"34794" "PZE-108084116" 8 71.6
"34754" "PZE-108081599" 8 71.6
"34689" "PZE-108079654" 8 71.6
"34653" "PZE-108078393" 8 71.8
"34677" "PZE-108079096" 8 71.8
"34639" "PZE-108077809" 8 71.9
"34739" "PZE-108081297" 8 71.9
"34740" "PZE-108081298" 8 71.9
"34681" "PZE-108079420" 8 72
"34725" "PZE-108080945" 8 72
"3014" "PZA03591.2" 8 72.1
"34737" "PZE-108081269" 8 72.3
"34698" "PZE-108080140" 8 72.3
"34726" "PZE-108080946" 8 72.3
"34659" "PZE-108078474" 8 72.3
"34654" "PZE-108078394" 8 72.4
"34657" "PZE-108078417" 8 72.4
"34766" "PZE-108082592" 8 72.4
"34670" "PZE-108078958" 8 72.4
"34667" "PZE-108078847" 8 72.4
"34757" "PZE-108081659" 8 72.5
"34755" "PZE-108081656" 8 72.6
"34774" "PZE-108083094" 8 72.7
"34731" "PZE-108081101" 8 72.7
"34773" "PZE-108083054" 8 72.8
"34735" "PZE-108081215" 8 72.8
"34734" "PZE-108081179" 8 72.8
"34709" "PZE-108080562" 8 73
"34711" "PZE-108080597" 8 73
"34705" "PZE-108080474" 8 73.1
"34707" "PZE-108080487" 8 73.1
"34706" "PZE-108080475" 8 73.1
"34769" "PZE-108082691" 8 73.1
"34714" "PZE-108080666" 8 73.3
"34825" "PZE-108086184" 8 73.3
"34760" "PZE-108082079" 8 73.4
"34827" "PZE-108086288" 8 73.7
"34761" "PZE-108082083" 8 73.8
"34834" "PZE-108086406" 8 73.8
"34796" "PZE-108084145" 8 73.9
"34829" "PZE-108086318" 8 73.9
"34798" "PZE-108084307" 8 73.9
"34876" "PZE-108088134" 8 73.9
"34787" "PZE-108083768" 8 74
"34801" "PZE-108084385" 8 74
"34833" "PZE-108086333" 8 74.1
"34809" "PZE-108085450" 8 74.1
"34837" "PZE-108086508" 8 74.2
"34817" "PZE-108085770" 8 74.2
"34771" "PZE-108082808" 8 74.2
"34746" "PZE-108081419" 8 74.2
"34778" "PZE-108083339" 8 74.2
"34807" "PZE-108084812" 8 74.3
"34826" "PZE-108086277" 8 74.4
"34831" "PZE-108086325" 8 74.4
"34808" "PZE-108085309" 8 74.6
"34848" "PZE-108086779" 8 74.6
"34918" "PZE-108090243" 8 74.6
"34916" "PZE-108090114" 8 74.6
"34797" "PZE-108084202" 8 74.6
"34861" "PZE-108087112" 8 74.6
"34792" "PZE-108084035" 8 74.6
"3028" "PZA03608.2" 8 74.7
"34828" "PZE-108086296" 8 74.7
"34845" "PZE-108086766" 8 74.8
"34823" "PZE-108086121" 8 74.8
"34816" "PZE-108085728" 8 74.8
"34863" "PZE-108087204" 8 74.8
"34851" "PZE-108086866" 8 74.8
"34875" "PZE-108088104" 8 74.9
"34850" "PZE-108086816" 8 74.9
"34840" "PZE-108086570" 8 75
"34813" "PZE-108085691" 8 75
"34869" "PZE-108087724" 8 75.2
"34866" "PZE-108087312" 8 75.3
"34804" "PZE-108084629" 8 75.3
"34842" "PZE-108086702" 8 75.3
"34843" "PZE-108086720" 8 75.3
"34824" "PZE-108086148" 8 75.3
"34887" "PZE-108088344" 8 75.4
"34835" "PZE-108086423" 8 75.4
"34786" "PZE-108083725" 8 75.4
"2124" "PZA-000429001" 8 75.5
"34925" "PZE-108090542" 8 76
"34926" "PZE-108090567" 8 76
"34890" "PZE-108088583" 8 76.1
"34932" "PZE-108090858" 8 76.1
"34868" "PZE-108087618" 8 76.1
"34931" "PZE-108090837" 8 76.1
"34901" "PZE-108089600" 8 76.1
"34963" "PZE-108092331" 8 76.2
"34819" "PZE-108085812" 8 76.2
"34874" "PZE-108088067" 8 76.3
"34998" "PZE-108094442" 8 76.3
"34878" "PZE-108088139" 8 76.4
"34981" "PZE-108093504" 8 76.4
"35007" "PZE-108094946" 8 76.5
"35017" "PZE-108095360" 8 76.5
"34927" "PZE-108090595" 8 76.5
"34974" "PZE-108093081" 8 76.6
"34884" "PZE-108088328" 8 76.7
"34978" "PZE-108093386" 8 76.7
"34977" "PZE-108093282" 8 76.7
"34989" "PZE-108093993" 8 76.8
"34909" "PZE-108089807" 8 76.9
"34910" "PZE-108089808" 8 76.9
"35005" "PZE-108094801" 8 77
"35006" "PZE-108094808" 8 77
"35054" "PZE-108097646" 8 77.1
"35040" "PZE-108096804" 8 77.2
"34879" "PZE-108088189" 8 77.2
"34912" "PZE-108089871" 8 77.3
"34885" "PZE-108088329" 8 77.4
"34880" "PZE-108088196" 8 77.4
"34991" "PZE-108094138" 8 77.4
"35016" "PZE-108095339" 8 77.6
"34908" "PZE-108089787" 8 77.6
"35044" "PZE-108097341" 8 77.7
"34979" "PZE-108093423" 8 77.7
"34964" "PZE-108092412" 8 77.8
"35010" "PZE-108095253" 8 77.8
"34945" "PZE-108091519" 8 77.8
"35058" "PZE-108097802" 8 77.9
"34953" "PZE-108091606" 8 77.9
"34966" "PZE-108092516" 8 77.9
"35061" "PZE-108097872" 8 77.9
"34983" "PZE-108093554" 8 77.9
"35063" "PZE-108097973" 8 78
"34951" "PZE-108091585" 8 78
"35068" "PZE-108098097" 8 78
"35073" "PZE-108098148" 8 78.1
"34996" "PZE-108094362" 8 78.1
"34999" "PZE-108094449" 8 78.2
"35000" "PZE-108094590" 8 78.2
"34992" "PZE-108094233" 8 78.3
"35008" "PZE-108095145" 8 78.3
"35011" "PZE-108095269" 8 78.4
"35012" "PZE-108095270" 8 78.4
"34962" "PZE-108092173" 8 78.5
"35093" "PZE-108099425" 8 78.5
"34970" "PZE-108092820" 8 78.6
"34972" "PZE-108092877" 8 78.6
"34952" "PZE-108091593" 8 78.7
"35104" "PZE-108099840" 8 78.7
"35108" "PZE-108100090" 8 78.7
"35112" "PZE-108100418" 8 78.8
"35110" "PZE-108100275" 8 78.8
"35113" "PZE-108100441" 8 78.9
"35043" "PZE-108097250" 8 79
"35042" "PZE-108097135" 8 79
"35025" "PZE-108096042" 8 79.1
"35034" "PZE-108096609" 8 79.1
"35022" "PZE-108095998" 8 79.1
"35139" "PZE-108101678" 8 79.3
"35055" "PZE-108097730" 8 79.3
"35056" "PZE-108097734" 8 79.3
"35038" "PZE-108096732" 8 79.4
"35029" "PZE-108096529" 8 79.4
"35028" "PZE-108096469" 8 79.6
"35024" "PZE-108096011" 8 79.7
"35021" "PZE-108095959" 8 79.7
"35066" "PZE-108098002" 8 79.7
"35064" "PZE-108097974" 8 79.7
"35119" "PZE-108100670" 8 79.8
"35075" "PZE-108098247" 8 79.8
"35065" "PZE-108097992" 8 79.9
"35037" "PZE-108096683" 8 79.9
"2123" "PZA-000422002" 8 79.9
"2335" "PZA00422.6" 8 79.9
"35077" "PZE-108098273" 8 79.9
"35076" "PZE-108098268" 8 79.9
"35135" "PZE-108101499" 8 80.1
"35164" "PZE-108103193" 8 80.1
"35039" "PZE-108096791" 8 80.1
"35094" "PZE-108099442" 8 80.2
"35099" "PZE-108099541" 8 80.3
"35105" "PZE-108099908" 8 80.3
"35121" "PZE-108100726" 8 80.3
"35125" "PZE-108100953" 8 80.3
"35142" "PZE-108101966" 8 80.4
"35111" "PZE-108100367" 8 80.4
"35120" "PZE-108100709" 8 80.4
"35124" "PZE-108100840" 8 80.5
"35115" "PZE-108100566" 8 80.5
"35118" "PZE-108100625" 8 80.5
"2286" "PZA-003182005" 8 80.5
"35069" "PZE-108098132" 8 80.6
"35080" "PZE-108098434" 8 80.6
"35070" "PZE-108098133" 8 80.6
"35074" "PZE-108098154" 8 80.6
"35078" "PZE-108098384" 8 80.6
"35071" "PZE-108098135" 8 80.6
"35131" "PZE-108101407" 8 80.7
"35081" "PZE-108098580" 8 80.7
"35083" "PZE-108098682" 8 80.7
"35143" "PZE-108102250" 8 80.7
"35102" "PZE-108099656" 8 80.7
"35128" "PZE-108101323" 8 80.7
"35092" "PZE-108099415" 8 80.7
"35166" "PZE-108103327" 8 80.8
"35129" "PZE-108101361" 8 80.8
"35147" "PZE-108102684" 8 80.9
"35126" "PZE-108100984" 8 80.9
"35141" "PZE-108101784" 8 81.1
"35160" "PZE-108103033" 8 81.2
"35190" "PZE-108105047" 8 81.2
"35173" "PZE-108103859" 8 81.2
"35177" "PZE-108104106" 8 81.2
"35159" "PZE-108103023" 8 81.6
"35192" "PZE-108105136" 8 81.6
"35163" "PZE-108103185" 8 81.7
"35182" "PZE-108104586" 8 81.9
"35200" "PZE-108105561" 8 81.9
"35179" "PZE-108104357" 8 81.9
"35187" "PZE-108104709" 8 81.9
"35188" "PZE-108104835" 8 81.9
"35185" "PZE-108104666" 8 82.2
"35193" "PZE-108105216" 8 82.3
"35212" "PZE-108106802" 8 82.3
"35207" "PZE-108106333" 8 82.4
"35197" "PZE-108105381" 8 82.5
"35205" "PZE-108106212" 8 82.9
"35247" "PZE-108109498" 8 84.1
"35220" "PZE-108107052" 8 84.1
"35225" "PZE-108107270" 8 84.1
"35230" "PZE-108108062" 8 84.2
"35231" "PZE-108108112" 8 84.2
"35241" "PZE-108108690" 8 84.6
"35222" "PZE-108107068" 8 84.7
"35255" "PZE-108110292" 8 84.8
"35252" "PZE-108110152" 8 84.8
"35227" "PZE-108107671" 8 85.1
"35258" "PZE-108110343" 8 85.5
"35249" "PZE-108110041" 8 85.7
"3015" "PZA03592.3" 8 86.1
"35251" "PZE-108110136" 8 86.1
"3016" "PZA03593.1" 8 86.1
"35248" "PZE-108109731" 8 86.3
"35250" "PZE-108110131" 8 86.4
"35256" "PZE-108110297" 8 86.4
"35270" "PZE-108111057" 8 86.6
"35281" "PZE-108112381" 8 87.6
"35273" "PZE-108111470" 8 87.9
"35276" "PZE-108111762" 8 88.2
"35290" "PZE-108113562" 8 88.3
"2135" "PZA-000516003" 8 88.3
"35272" "PZE-108111467" 8 88.5
"35274" "PZE-108111539" 8 88.5
"2350" "PZA00460.8" 8 88.8
"35278" "PZE-108112124" 8 88.9
"35277" "PZE-108112111" 8 88.9
"2382" "PZA00516.2" 8 89
"35282" "PZE-108112408" 8 89.1
"35285" "PZE-108112715" 8 89.2
"35289" "PZE-108113271" 8 89.2
"35288" "PZE-108113165" 8 89.2
"35292" "PZE-108113621" 8 89.2
"35294" "PZE-108113626" 8 89.6
"35295" "PZE-108113627" 8 90.5
"35308" "PZE-108114666" 8 90.6
"35312" "PZE-108115404" 8 90.7
"35322" "PZE-108116404" 8 92.1
"35314" "PZE-108115883" 8 92.3
"35323" "PZE-108116466" 8 92.8
"35324" "PZE-108116469" 8 92.8
"35329" "PZE-108117143" 8 92.9
"35331" "PZE-108117321" 8 93.2
"35321" "PZE-108116305" 8 93.3
"35333" "PZE-108117488" 8 93.9
"35330" "PZE-108117199" 8 94.2
"35336" "PZE-108118398" 8 96
"2157" "PZA-000904001" 8 96
"35349" "PZE-108119186" 8 96.8
"35351" "PZE-108119375" 8 97.2
"35348" "PZE-108119127" 8 97.6
"35347" "PZE-108119072" 8 97.6
"35363" "PZE-108120405" 8 98.2
"2274" "PZA00298.5" 8 98.2
"35362" "PZE-108120391" 8 98.6
"35354" "PZE-108119984" 8 99
"35365" "PZE-108122049" 8 101.6
"35366" "PZE-108122325" 8 102.7
"35372" "PZE-108123038" 8 103.2
"35371" "PZE-108122960" 8 103.4
"35377" "PZE-108124414" 8 106
"35378" "PZE-108125500" 8 106.7
"35381" "PZE-108125717" 8 107.1
"35384" "PZE-108125996" 8 107.6
"35388" "PZE-108126393" 8 107.7
"35379" "PZE-108125652" 8 107.9
"35392" "PZE-108126650" 8 108.6
"35390" "PZE-108126581" 8 108.9
"2830" "PZA03202.2" 8 109.5
"35393" "PZE-108126856" 8 109.5
"35391" "PZE-108126646" 8 109.5
"35395" "PZE-108127168" 8 110.1
"35397" "PZE-108127330" 8 110.3
"35405" "PZE-108128026" 8 110.4
"35404" "PZE-108128008" 8 111.3
"35406" "PZE-108128116" 8 111.4
"35402" "PZE-108127945" 8 111.7
"35403" "PZE-108127997" 8 111.9
"35399" "PZE-108127850" 8 111.9
"35401" "PZE-108127902" 8 111.9
"35400" "PZE-108127895" 8 111.9
"35408" "PZE-108130245" 8 113.2
"35410" "PZE-108130586" 8 114.1
"35414" "PZE-108131350" 8 114.5
"35409" "PZE-108130293" 8 114.8
"35413" "PZE-108131301" 8 115.3
"35412" "PZE-108131283" 8 115.5
"35417" "PZE-108131479" 8 117.2
"35418" "PZE-108131748" 8 118
"35421" "PZE-108133068" 8 118.8
"35429" "PZE-108133641" 8 118.9
"35422" "PZE-108133100" 8 119.4
"35425" "PZE-108133242" 8 120.3
"35431" "PZE-108133741" 8 121.1
"35427" "PZE-108133621" 8 121.1
"35442" "PZE-108135143" 8 121.5
"35435" "PZE-108134760" 8 121.6
"35432" "PZE-108134421" 8 121.7
"35440" "PZE-108135132" 8 121.9
"35434" "PZE-108134712" 8 122
"35448" "PZE-108135240" 8 122.5
"35449" "PZE-108135297" 8 122.6
"35445" "PZE-108135190" 8 123
"35450" "PZE-108135302" 8 123.2
"35460" "PZE-108135669" 8 124.3
"35461" "PZE-108135724" 8 124.8
"35463" "PZE-108135749" 8 124.9
"35465" "PZE-108135843" 8 124.9
"35469" "PZE-108135884" 8 125.4
"35472" "PZE-108135907" 8 125.5
"35475" "PZE-108135936" 8 125.6
"35488" "PZE-109000187" 9 0.1
"35493" "PZE-109000280" 9 0.3
"35491" "PZE-109000243" 9 0.3
"35490" "PZE-109000237" 9 0.4
"35487" "PZE-109000173" 9 0.5
"35484" "PZE-109000128" 9 0.6
"35483" "PZE-109000127" 9 0.6
"35482" "PZE-109000122" 9 0.8
"35479" "PZE-109000065" 9 0.8
"35510" "PZE-109000682" 9 1.1
"35486" "PZE-109000162" 9 1.1
"35476" "PZE-109000014" 9 1.2
"35485" "PZE-109000143" 9 1.2
"35502" "PZE-109000486" 9 1.4
"35500" "PZE-109000440" 9 1.6
"35509" "PZE-109000643" 9 1.9
"35508" "PZE-109000639" 9 1.9
"35518" "PZE-109001472" 9 1.9
"35504" "PZE-109000553" 9 2.1
"35507" "PZE-109000616" 9 2.9
"35526" "PZE-109001692" 9 3
"35514" "PZE-109001018" 9 3.1
"35515" "PZE-109001250" 9 3.2
"35527" "PZE-109001746" 9 3.4
"35536" "PZE-109002005" 9 3.6
"35512" "PZE-109000860" 9 3.8
"35519" "PZE-109001491" 9 3.8
"35525" "PZE-109001669" 9 4.5
"35523" "PZE-109001567" 9 4.8
"35521" "PZE-109001536" 9 4.8
"35533" "PZE-109001997" 9 5.8
"35540" "PZE-109002219" 9 6
"35530" "PZE-109001902" 9 6.2
"35539" "PZE-109002165" 9 6.4
"35552" "PZE-109003046" 9 7.3
"35543" "PZE-109002649" 9 7.3
"35555" "PZE-109003062" 9 7.7
"35544" "PZE-109002663" 9 7.8
"35554" "PZE-109003059" 9 7.9
"35571" "PZE-109003566" 9 8.2
"35565" "PZE-109003387" 9 8.4
"35562" "PZE-109003288" 9 8.5
"35551" "PZE-109002932" 9 8.5
"35559" "PZE-109003256" 9 8.6
"35548" "PZE-109002854" 9 8.8
"35574" "PZE-109003658" 9 9
"35568" "PZE-109003441" 9 9.1
"35557" "PZE-109003131" 9 9.3
"35563" "PZE-109003305" 9 9.3
"35553" "PZE-109003047" 9 9.3
"35575" "PZE-109003659" 9 9.8
"35567" "PZE-109003399" 9 10
"35577" "PZE-109003902" 9 10.1
"35576" "PZE-109003728" 9 10.3
"35566" "PZE-109003388" 9 10.3
"35561" "PZE-109003261" 9 10.5
"35585" "PZE-109004629" 9 10.5
"35590" "PZE-109004775" 9 11.7
"35597" "PZE-109005097" 9 12.3
"35582" "PZE-109004430" 9 12.8
"35587" "PZE-109004727" 9 12.8
"35592" "PZE-109004923" 9 13.9
"35607" "PZE-109005678" 9 14
"35601" "PZE-109005409" 9 14.1
"35588" "PZE-109004749" 9 14.4
"35593" "PZE-109004946" 9 14.9
"35603" "PZE-109005483" 9 15.2
"35604" "PZE-109005548" 9 15.3
"35599" "PZE-109005303" 9 15.9
"35611" "PZE-109005850" 9 16.5
"35622" "PZE-109006381" 9 16.7
"35621" "PZE-109006355" 9 16.7
"35626" "PZE-109006546" 9 16.8
"35612" "PZE-109005879" 9 17.3
"35617" "PZE-109006309" 9 17.8
"35618" "PZE-109006328" 9 18.9
"35624" "PZE-109006498" 9 19.3
"35637" "PZE-109007521" 9 19.4
"35630" "PZE-109006938" 9 20.2
"35623" "PZE-109006457" 9 20.3
"35632" "PZE-109006992" 9 21
"35633" "PZE-109007075" 9 21.5
"35634" "PZE-109007179" 9 21.5
"35651" "PZE-109008232" 9 22.1
"35653" "PZE-109008260" 9 22.2
"35652" "PZE-109008242" 9 22.6
"35649" "PZE-109008133" 9 23
"35643" "PZE-109008014" 9 23.4
"35642" "PZE-109008009" 9 23.5
"35640" "PZE-109007822" 9 23.9
"35658" "PZE-109008718" 9 24.3
"35660" "PZE-109008801" 9 24.7
"35669" "PZE-109009222" 9 25.5
"35670" "PZE-109009248" 9 25.8
"35671" "PZE-109009258" 9 25.9
"35673" "PZE-109009392" 9 26
"35667" "PZE-109009220" 9 26
"35668" "PZE-109009221" 9 26
"35681" "PZE-109009763" 9 26.2
"35682" "PZE-109009772" 9 26.2
"35680" "PZE-109009731" 9 26.9
"35692" "PZE-109010017" 9 26.9
"35690" "PZE-109009987" 9 27
"35675" "PZE-109009483" 9 27.1
"35685" "PZE-109009785" 9 27.1
"35684" "PZE-109009784" 9 27.1
"35686" "PZE-109009798" 9 28.2
"35676" "PZE-109009591" 9 28.2
"35696" "PZE-109010476" 9 28.4
"35688" "PZE-109009936" 9 28.7
"35693" "PZE-109010021" 9 28.8
"35687" "PZE-109009836" 9 29.3
"35697" "PZE-109010665" 9 29.7
"35698" "PZE-109010670" 9 30.1
"35701" "PZE-109010934" 9 30.2
"35706" "PZE-109011477" 9 31.3
"35704" "PZE-109011385" 9 31.3
