"mk.id" "chr" "cM"
"32338" "PZE-108014370" 8 32
"32332" "PZE-108014288" 8 32
"32341" "PZE-108014840" 8 32
"32325" "PZE-108013853" 8 32
"32335" "PZE-108014342" 8 32
"32334" "PZE-108014341" 8 32.3
"2739" "PZA02955.3" 8 32.5
"32351" "PZE-108015468" 8 32.8
"32345" "PZE-108015266" 8 33.2
"32352" "PZE-108015531" 8 33.6
"32367" "PZE-108016329" 8 33.8
"32368" "PZE-108016333" 8 33.8
"32355" "PZE-108015742" 8 34
"32361" "PZE-108016082" 8 34.1
"32364" "PZE-108016169" 8 34.1
"32359" "PZE-108015997" 8 34.2
"32354" "PZE-108015703" 8 34.3
"32362" "PZE-108016152" 8 34.5
"32365" "PZE-108016243" 8 35.2
"32366" "PZE-108016244" 8 35.2
"32372" "PZE-108016622" 8 35.2
"32370" "PZE-108016518" 8 35.3
"32381" "PZE-108017417" 8 35.6
"32384" "PZE-108017749" 8 35.7
"32375" "PZE-108016983" 8 35.7
"32374" "PZE-108016906" 8 35.9
"32380" "PZE-108017379" 8 36.9
"32382" "PZE-108017470" 8 37
"32383" "PZE-108017647" 8 37
"32421" "PZE-108019899" 8 37.7
"32418" "PZE-108019790" 8 37.8
"32396" "PZE-108018752" 8 37.9
"32397" "PZE-108018754" 8 37.9
"32386" "PZE-108018134" 8 38
"32408" "PZE-108019174" 8 38
"32394" "PZE-108018598" 8 38
"32413" "PZE-108019544" 8 38
"32406" "PZE-108019050" 8 38
"32388" "PZE-108018250" 8 38
"32412" "PZE-108019541" 8 38
"32399" "PZE-108018815" 8 38.3
"32424" "PZE-108020232" 8 38.5
"32429" "PZE-108020375" 8 38.6
"32432" "PZE-108020415" 8 38.6
"32385" "PZE-108018114" 8 38.7
"32439" "PZE-108020583" 8 38.9
"32440" "PZE-108020588" 8 38.9
"32443" "PZE-108020680" 8 39.1
"32448" "PZE-108020955" 8 39.1
"32393" "PZE-108018485" 8 39.3
"32419" "PZE-108019862" 8 39.3
"32392" "PZE-108018453" 8 39.3
"32438" "PZE-108020582" 8 39.4
"32431" "PZE-108020413" 8 39.7
"32458" "PZE-108021296" 8 39.7
"32459" "PZE-108021327" 8 39.8
"32468" "PZE-108021868" 8 39.9
"32467" "PZE-108021864" 8 39.9
"32466" "PZE-108021855" 8 39.9
"32446" "PZE-108020885" 8 40
"32437" "PZE-108020539" 8 40
"32462" "PZE-108021577" 8 40.2
"32441" "PZE-108020640" 8 40.3
"32451" "PZE-108020972" 8 40.3
"32442" "PZE-108020649" 8 40.3
"32464" "PZE-108021716" 8 40.5
"32474" "PZE-108022448" 8 40.5
"32465" "PZE-108021854" 8 40.7
"32480" "PZE-108022596" 8 40.9
"32450" "PZE-108020961" 8 41.1
"32444" "PZE-108020824" 8 41.2
"32455" "PZE-108021167" 8 41.3
"32501" "PZE-108024244" 8 41.7
"32504" "PZE-108024303" 8 41.7
"32505" "PZE-108024348" 8 41.8
"32491" "PZE-108023549" 8 41.8
"32472" "PZE-108022229" 8 42.1
"32510" "PZE-108024691" 8 42.2
"32473" "PZE-108022417" 8 42.2
"32519" "PZE-108025294" 8 42.3
"32492" "PZE-108023615" 8 42.5
"32475" "PZE-108022547" 8 42.6
"32477" "PZE-108022581" 8 42.7
"32476" "PZE-108022574" 8 42.7
"32488" "PZE-108023409" 8 42.7
"32479" "PZE-108022595" 8 42.7
"32512" "PZE-108025003" 8 42.9
"32485" "PZE-108023009" 8 42.9
"32534" "PZE-108026192" 8 42.9
"32513" "PZE-108025031" 8 43.1
"32495" "PZE-108023966" 8 43.1
"32521" "PZE-108025613" 8 43.1
"32487" "PZE-108023313" 8 43.2
"32498" "PZE-108024169" 8 43.2
"32516" "PZE-108025068" 8 43.2
"32548" "PZE-108026438" 8 43.2
"32549" "PZE-108026439" 8 43.2
"32518" "PZE-108025073" 8 43.2
"32573" "PZE-108027320" 8 43.3
"32574" "PZE-108027323" 8 43.3
"32589" "PZE-108027682" 8 43.4
"32526" "PZE-108025857" 8 43.4
"32530" "PZE-108026098" 8 43.4
"32525" "PZE-108025804" 8 43.4
"32645" "PZE-108028681" 8 43.5
"32656" "PZE-108029025" 8 43.5
"32654" "PZE-108028978" 8 43.5
"32559" "PZE-108026852" 8 43.5
"32578" "PZE-108027383" 8 43.5
"32556" "PZE-108026715" 8 43.5
"32650" "PZE-108028852" 8 43.5
"32554" "PZE-108026687" 8 43.5
"32577" "PZE-108027382" 8 43.5
"32555" "PZE-108026688" 8 43.5
"32648" "PZE-108028817" 8 43.5
"32594" "PZE-108027738" 8 43.6
"32638" "PZE-108028580" 8 43.6
"33227" "PZE-108040096" 8 43.6
"32596" "PZE-108027783" 8 43.6
"33136" "PZE-108038271" 8 43.6
"33208" "PZE-108039755" 8 43.6
"32641" "PZE-108028593" 8 43.6
"32655" "PZE-108028988" 8 43.6
"32595" "PZE-108027746" 8 43.6
"33203" "PZE-108039704" 8 43.7
"33197" "PZE-108039535" 8 43.7
"33196" "PZE-108039534" 8 43.7
"32653" "PZE-108028915" 8 43.7
"33201" "PZE-108039632" 8 43.7
"33219" "PZE-108039884" 8 43.7
"33204" "PZE-108039715" 8 43.7
"32537" "PZE-108026234" 8 43.7
"32571" "PZE-108027203" 8 43.8
"32949" "PZE-108035583" 8 43.8
"33011" "PZE-108036444" 8 43.8
"32996" "PZE-108036249" 8 43.8
"33202" "PZE-108039693" 8 43.8
"32979" "PZE-108036054" 8 43.8
"32947" "PZE-108035580" 8 43.8
"32951" "PZE-108035671" 8 43.8
"33037" "PZE-108036758" 8 43.8
"32993" "PZE-108036232" 8 43.8
"32987" "PZE-108036145" 8 43.8
"32998" "PZE-108036269" 8 43.8
"32950" "PZE-108035670" 8 43.8
"32957" "PZE-108035743" 8 43.8
"32990" "PZE-108036208" 8 43.8
"32988" "PZE-108036152" 8 43.8
"32980" "PZE-108036055" 8 43.8
"32971" "PZE-108035963" 8 43.8
"33194" "PZE-108039381" 8 43.8
"33008" "PZE-108036391" 8 43.8
"33209" "PZE-108039795" 8 43.8
"32960" "PZE-108035866" 8 43.8
"33020" "PZE-108036592" 8 43.8
"32948" "PZE-108035582" 8 43.8
"33144" "PZE-108038452" 8 43.8
"33021" "PZE-108036611" 8 43.8
"33004" "PZE-108036377" 8 43.8
"32962" "PZE-108035879" 8 43.8
"32961" "PZE-108035878" 8 43.8
"33016" "PZE-108036543" 8 43.8
"32572" "PZE-108027235" 8 43.8
"32553" "PZE-108026684" 8 43.8
"33000" "PZE-108036299" 8 43.8
"32975" "PZE-108036026" 8 43.8
"32643" "PZE-108028643" 8 43.8
"32953" "PZE-108035679" 8 43.8
"32970" "PZE-108035947" 8 43.8
"32959" "PZE-108035863" 8 43.8
"33143" "PZE-108038443" 8 43.8
"32999" "PZE-108036270" 8 43.8
"32969" "PZE-108035931" 8 43.8
"32964" "PZE-108035882" 8 43.8
"33015" "PZE-108036542" 8 43.8
"32991" "PZE-108036220" 8 43.8
"33010" "PZE-108036442" 8 43.8
"32981" "PZE-108036058" 8 43.8
"33013" "PZE-108036460" 8 43.8
"33035" "PZE-108036755" 8 43.8
"32966" "PZE-108035902" 8 43.8
"32989" "PZE-108036175" 8 43.8
"32982" "PZE-108036077" 8 43.8
"33031" "PZE-108036722" 8 43.8
"32963" "PZE-108035881" 8 43.8
"33017" "PZE-108036550" 8 43.8
"32944" "PZE-108035543" 8 43.8
"32590" "PZE-108027686" 8 43.8
"33033" "PZE-108036727" 8 43.8
"33009" "PZE-108036434" 8 43.8
"32952" "PZE-108035672" 8 43.8
"32581" "PZE-108027450" 8 43.9
"32785" "PZE-108032334" 8 43.9
"2367" "PZA00481.7" 8 43.9
"33036" "PZE-108036756" 8 43.9
"32698" "PZE-108030043" 8 43.9
"32747" "PZE-108031450" 8 43.9
"32738" "PZE-108031133" 8 43.9
"32760" "PZE-108031824" 8 43.9
"32517" "PZE-108025072" 8 43.9
"33199" "PZE-108039607" 8 43.9
"32753" "PZE-108031533" 8 43.9
"32706" "PZE-108030157" 8 43.9
"32737" "PZE-108031132" 8 43.9
"32865" "PZE-108033880" 8 44
"32864" "PZE-108033822" 8 44
"32863" "PZE-108033821" 8 44
"32647" "PZE-108028788" 8 44
"33003" "PZE-108036363" 8 44
"32597" "PZE-108027809" 8 44
"32943" "PZE-108035541" 8 44
"3600" "PZE0014607267" 8 44
"32542" "PZE-108026287" 8 44.1
"33029" "PZE-108036719" 8 44.1
"33226" "PZE-108040094" 8 44.1
"32843" "PZE-108033479" 8 44.1
"32845" "PZE-108033544" 8 44.1
"32741" "PZE-108031218" 8 44.1
"32840" "PZE-108033416" 8 44.1
"32847" "PZE-108033612" 8 44.1
"33050" "PZE-108037003" 8 44.1
"33060" "PZE-108037202" 8 44.1
"32868" "PZE-108034079" 8 44.1
"32841" "PZE-108033456" 8 44.1
"33170" "PZE-108038944" 8 44.1
"32849" "PZE-108033617" 8 44.1
"32852" "PZE-108033637" 8 44.1
"33352" "PZE-108042972" 8 44.1
"32842" "PZE-108033478" 8 44.1
"3718" "PZE-100003322" 8 44.1
"32851" "PZE-108033629" 8 44.1
"32848" "PZE-108033613" 8 44.1
"32853" "PZE-108033641" 8 44.1
"33014" "PZE-108036539" 8 44.1
"33158" "PZE-108038836" 8 44.2
"32740" "PZE-108031200" 8 44.2
"33159" "PZE-108038868" 8 44.2
"32714" "PZE-108030414" 8 44.2
"32532" "PZE-108026114" 8 44.2
"33130" "PZE-108038108" 8 44.2
"33246" "PZE-108040684" 8 44.2
"33206" "PZE-108039720" 8 44.2
"33238" "PZE-108040457" 8 44.2
"33211" "PZE-108039806" 8 44.2
"33216" "PZE-108039859" 8 44.2
"32661" "PZE-108029255" 8 44.2
"32557" "PZE-108026793" 8 44.2
"33156" "PZE-108038814" 8 44.2
"33146" "PZE-108038480" 8 44.2
"32723" "PZE-108030666" 8 44.3
"33140" "PZE-108038336" 8 44.3
"33360" "PZE-108043263" 8 44.3
"32685" "PZE-108029528" 8 44.3
"33157" "PZE-108038832" 8 44.3
"32721" "PZE-108030632" 8 44.3
"32686" "PZE-108029529" 8 44.3
"33138" "PZE-108038321" 8 44.3
"33205" "PZE-108039718" 8 44.3
"32748" "PZE-108031468" 8 44.3
"33141" "PZE-108038347" 8 44.3
"33214" "PZE-108039819" 8 44.3
"32827" "PZE-108033126" 8 44.4
"33151" "PZE-108038747" 8 44.4
"32829" "PZE-108033191" 8 44.4
"32837" "PZE-108033339" 8 44.4
"33300" "PZE-108042026" 8 44.4
"33278" "PZE-108041587" 8 44.4
"32825" "PZE-108033115" 8 44.4
"32819" "PZE-108032780" 8 44.4
"32600" "PZE-108027940" 8 44.4
"32929" "PZE-108035270" 8 44.4
"32743" "PZE-108031252" 8 44.4
"33284" "PZE-108041757" 8 44.4
"33135" "PZE-108038256" 8 44.4
"33150" "PZE-108038623" 8 44.4
"33307" "PZE-108042149" 8 44.4
"32608" "PZE-108028128" 8 44.4
"33281" "PZE-108041689" 8 44.4
"32752" "PZE-108031493" 8 44.4
"32831" "PZE-108033244" 8 44.4
"33310" "PZE-108042194" 8 44.4
"32832" "PZE-108033264" 8 44.5
"33374" "PZE-108043644" 8 44.5
"32838" "PZE-108033355" 8 44.5
"32826" "PZE-108033118" 8 44.5
"33103" "PZE-108037596" 8 44.5
"33043" "PZE-108036883" 8 44.5
"33090" "PZE-108037485" 8 44.5
"33105" "PZE-108037603" 8 44.5
"33110" "PZE-108037784" 8 44.5
"33106" "PZE-108037687" 8 44.5
"33052" "PZE-108037070" 8 44.5
"33218" "PZE-108039868" 8 44.5
"32940" "PZE-108035455" 8 44.5
"33069" "PZE-108037300" 8 44.5
"33039" "PZE-108036821" 8 44.5
"32550" "PZE-108026482" 8 44.5
"33325" "PZE-108042609" 8 44.5
"33112" "PZE-108037802" 8 44.5
"33048" "PZE-108036967" 8 44.5
"33104" "PZE-108037602" 8 44.5
"33056" "PZE-108037116" 8 44.5
"33065" "PZE-108037280" 8 44.5
"33070" "PZE-108037329" 8 44.5
"33115" "PZE-108037806" 8 44.5
"33044" "PZE-108036894" 8 44.5
"33375" "PZE-108043661" 8 44.5
"33207" "PZE-108039745" 8 44.5
"33107" "PZE-108037749" 8 44.5
"33040" "PZE-108036833" 8 44.5
"33047" "PZE-108036916" 8 44.5
"33068" "PZE-108037295" 8 44.5
"33051" "PZE-108037046" 8 44.5
"32824" "PZE-108033030" 8 44.5
"33111" "PZE-108037796" 8 44.5
"33217" "PZE-108039864" 8 44.5
"33119" "PZE-108037857" 8 44.5
"32834" "PZE-108033330" 8 44.6
"33351" "PZE-108042971" 8 44.6
"32823" "PZE-108032982" 8 44.6
"32790" "PZE-108032382" 8 44.6
"32814" "PZE-108032695" 8 44.6
"33213" "PZE-108039818" 8 44.6
"33349" "PZE-108042963" 8 44.6
"32836" "PZE-108033336" 8 44.6
"32791" "PZE-108032408" 8 44.6
"32821" "PZE-108032886" 8 44.6
"32729" "PZE-108030869" 8 44.6
"33270" "PZE-108041478" 8 44.6
"33272" "PZE-108041484" 8 44.6
"33303" "PZE-108042082" 8 44.6
"33271" "PZE-108041479" 8 44.6
"33254" "PZE-108041104" 8 44.6
"32828" "PZE-108033169" 8 44.6
"33273" "PZE-108041498" 8 44.6
"32754" "PZE-108031581" 8 44.6
"32744" "PZE-108031304" 8 44.6
"32538" "PZE-108026252" 8 44.6
"33290" "PZE-108041876" 8 44.6
"32543" "PZE-108026312" 8 44.6
"32813" "PZE-108032681" 8 44.6
"33230" "PZE-108040247" 8 44.6
"32758" "PZE-108031753" 8 44.6
"33232" "PZE-108040317" 8 44.7
"32968" "PZE-108035929" 8 44.7
"32619" "PZE-108028193" 8 44.7
"32784" "PZE-108032331" 8 44.7
"32797" "PZE-108032461" 8 44.7
"32540" "PZE-108026285" 8 44.7
"32544" "PZE-108026317" 8 44.7
"32967" "PZE-108035926" 8 44.7
"33354" "PZE-108043058" 8 44.7
"33369" "PZE-108043430" 8 44.7
"32601" "PZE-108027967" 8 44.7
"32945" "PZE-108035545" 8 44.7
"33233" "PZE-108040318" 8 44.7
"32620" "PZE-108028195" 8 44.8
"32586" "PZE-108027544" 8 44.8
"32621" "PZE-108028221" 8 44.8
"32772" "PZE-108032082" 8 44.8
"33359" "PZE-108043207" 8 44.8
"32775" "PZE-108032166" 8 44.8
"32774" "PZE-108032111" 8 44.8
"33364" "PZE-108043321" 8 44.8
"32697" "PZE-108030042" 8 44.9
"33137" "PZE-108038275" 8 44.9
"33132" "PZE-108038202" 8 44.9
"32862" "PZE-108033805" 8 44.9
"32882" "PZE-108034556" 8 44.9
"32725" "PZE-108030712" 8 44.9
"33382" "PZE-108043993" 8 44.9
"33343" "PZE-108042868" 8 44.9
"32874" "PZE-108034361" 8 44.9
"33022" "PZE-108036612" 8 44.9
"32903" "PZE-108034833" 8 44.9
"33380" "PZE-108043946" 8 44.9
"33027" "PZE-108036698" 8 44.9
"33162" "PZE-108038904" 8 44.9
"32877" "PZE-108034444" 8 44.9
"32810" "PZE-108032658" 8 44.9
"32876" "PZE-108034443" 8 44.9
"32674" "PZE-108029410" 8 44.9
"32880" "PZE-108034485" 8 44.9
"32799" "PZE-108032477" 8 44.9
"2331" "PZA00417.2" 8 44.9
"33169" "PZE-108038941" 8 44.9
"33288" "PZE-108041860" 8 44.9
"33164" "PZE-108038916" 8 44.9
"33026" "PZE-108036693" 8 44.9
"32900" "PZE-108034822" 8 44.9
"33293" "PZE-108041894" 8 44.9
"32859" "PZE-108033776" 8 44.9
"32888" "PZE-108034643" 8 44.9
"32895" "PZE-108034774" 8 44.9
"33030" "PZE-108036721" 8 44.9
"33163" "PZE-108038909" 8 44.9
"33166" "PZE-108038931" 8 44.9
"3177" "PZB00041.2" 8 44.9
"33326" "PZE-108042619" 8 44.9
"32896" "PZE-108034788" 8 44.9
"33328" "PZE-108042621" 8 44.9
"33327" "PZE-108042620" 8 44.9
"32861" "PZE-108033800" 8 44.9
"2332" "PZA00417.3" 8 44.9
"32887" "PZE-108034619" 8 44.9
"33306" "PZE-108042147" 8 44.9
"32878" "PZE-108034450" 8 44.9
"33286" "PZE-108041839" 8 44.9
"32881" "PZE-108034489" 8 44.9
"32897" "PZE-108034792" 8 44.9
"33165" "PZE-108038919" 8 44.9
"32875" "PZE-108034442" 8 44.9
"33292" "PZE-108041881" 8 44.9
"32811" "PZE-108032659" 8 44.9
"32854" "PZE-108033707" 8 44.9
"32879" "PZE-108034451" 8 44.9
"32898" "PZE-108034793" 8 44.9
"32807" "PZE-108032603" 8 44.9
"33032" "PZE-108036726" 8 44.9
"33324" "PZE-108042599" 8 44.9
"32602" "PZE-108027978" 8 44.9
"32902" "PZE-108034832" 8 44.9
"32893" "PZE-108034764" 8 44.9
"32889" "PZE-108034651" 8 44.9
"33023" "PZE-108036618" 8 44.9
"32693" "PZE-108029936" 8 44.9
"32800" "PZE-108032485" 8 45
"33251" "PZE-108041015" 8 45
"32803" "PZE-108032535" 8 45
"32757" "PZE-108031718" 8 45
"33388" "PZE-108044082" 8 45
"32885" "PZE-108034607" 8 45
"33414" "PZE-108044809" 8 45
"32777" "PZE-108032226" 8 45
"32679" "PZE-108029459" 8 45
"32801" "PZE-108032490" 8 45
"33249" "PZE-108040893" 8 45
"32680" "PZE-108029460" 8 45
"32692" "PZE-108029834" 8 45
"33450" "PZE-108045662" 8 45
"32783" "PZE-108032323" 8 45
"33421" "PZE-108044927" 8 45
"32677" "PZE-108029434" 8 45
"33422" "PZE-108044930" 8 45
"32715" "PZE-108030522" 8 45
"33265" "PZE-108041370" 8 45
"33252" "PZE-108041018" 8 45
"32547" "PZE-108026433" 8 45.1
"32815" "PZE-108032699" 8 45.1
"32856" "PZE-108033725" 8 45.1
"32855" "PZE-108033708" 8 45.1
"33358" "PZE-108043142" 8 45.1
"32817" "PZE-108032715" 8 45.1
"33417" "PZE-108044852" 8 45.1
"32818" "PZE-108032751" 8 45.1
"33234" "PZE-108040334" 8 45.1
"32546" "PZE-108026419" 8 45.1
"32720" "PZE-108030620" 8 45.1
"33212" "PZE-108039809" 8 45.1
"32802" "PZE-108032506" 8 45.1
"33357" "PZE-108043119" 8 45.1
"32858" "PZE-108033742" 8 45.1
"33419" "PZE-108044901" 8 45.1
"33235" "PZE-108040342" 8 45.1
"32816" "PZE-108032701" 8 45.1
"33381" "PZE-108043954" 8 45.1
"32615" "PZE-108028178" 8 45.2
"32780" "PZE-108032283" 8 45.2
"32691" "PZE-108029721" 8 45.2
"33341" "PZE-108042821" 8 45.2
"32688" "PZE-108029538" 8 45.2
"33415" "PZE-108044837" 8 45.2
"33554" "PZE-108047610" 8 45.2
"33344" "PZE-108042870" 8 45.2
"32884" "PZE-108034606" 8 45.2
"32611" "PZE-108028156" 8 45.2
"33403" "PZE-108044489" 8 45.2
"33400" "PZE-108044455" 8 45.2
"32609" "PZE-108028129" 8 45.2
"32616" "PZE-108028179" 8 45.2
"33555" "PZE-108047666" 8 45.2
"32614" "PZE-108028176" 8 45.2
"33519" "PZE-108046919" 8 45.2
"32612" "PZE-108028157" 8 45.2
"32617" "PZE-108028180" 8 45.2
"33386" "PZE-108044027" 8 45.3
"32794" "PZE-108032421" 8 45.3
"32773" "PZE-108032101" 8 45.3
"32792" "PZE-108032409" 8 45.3
"33548" "PZE-108047486" 8 45.3
"33543" "PZE-108047365" 8 45.3
"33389" "PZE-108044101" 8 45.3
"33391" "PZE-108044182" 8 45.3
"32649" "PZE-108028833" 8 45.3
"33368" "PZE-108043407" 8 45.3
"33549" "PZE-108047488" 8 45.3
"32796" "PZE-108032449" 8 45.3
"32682" "PZE-108029480" 8 45.3
"32762" "PZE-108031879" 8 45.3
"33460" "PZE-108045907" 8 45.3
"33395" "PZE-108044229" 8 45.3
"33459" "PZE-108045905" 8 45.3
"33384" "PZE-108044020" 8 45.3
"32771" "PZE-108032074" 8 45.3
"32767" "PZE-108032066" 8 45.3
"32779" "PZE-108032269" 8 45.3
"33387" "PZE-108044077" 8 45.3
"32728" "PZE-108030838" 8 45.3
"2970" "PZA03510.1" 8 45.3
"33236" "PZE-108040407" 8 45.4
"33289" "PZE-108041862" 8 45.4
"32734" "PZE-108031035" 8 45.4
"33231" "PZE-108040307" 8 45.4
"32793" "PZE-108032413" 8 45.4
"33299" "PZE-108041993" 8 45.4
"32808" "PZE-108032605" 8 45.4
"2346" "PZA00452.1" 8 45.4
"32733" "PZE-108031001" 8 45.4
"2903" "PZA03381.1" 8 45.4
"32795" "PZE-108032428" 8 45.4
"33442" "PZE-108045302" 8 45.4
"32820" "PZE-108032827" 8 45.4
"32786" "PZE-108032335" 8 45.5
"33302" "PZE-108042052" 8 45.5
"32562" "PZE-108026961" 8 45.5
"33466" "PZE-108046174" 8 45.5
"33660" "PZE-108049549" 8 45.5
"33658" "PZE-108049544" 8 45.5
"33298" "PZE-108041989" 8 45.5
"33642" "PZE-108049320" 8 45.5
"32662" "PZE-108029262" 8 45.5
"32568" "PZE-108027011" 8 45.5
"33287" "PZE-108041847" 8 45.5
"32660" "PZE-108029201" 8 45.5
"32668" "PZE-108029378" 8 45.5
"33612" "PZE-108048888" 8 45.5
"33304" "PZE-108042083" 8 45.5
"33416" "PZE-108044851" 8 45.5
"33566" "PZE-108048010" 8 45.6
"32713" "PZE-108030377" 8 45.6
"32712" "PZE-108030373" 8 45.6
"33335" "PZE-108042674" 8 45.6
"32719" "PZE-108030617" 8 45.6
"33340" "PZE-108042796" 8 45.6
"32637" "PZE-108028552" 8 45.6
"33441" "PZE-108045282" 8 45.6
"33661" "PZE-108049585" 8 45.6
"33331" "PZE-108042644" 8 45.6
"33333" "PZE-108042666" 8 45.6
"32684" "PZE-108029525" 8 45.6
"32639" "PZE-108028584" 8 45.6
"33532" "PZE-108047113" 8 45.6
"32711" "PZE-108030328" 8 45.6
"32709" "PZE-108030232" 8 45.6
"33526" "PZE-108047051" 8 45.6
"33334" "PZE-108042667" 8 45.6
"33323" "PZE-108042597" 8 45.6
"33527" "PZE-108047059" 8 45.6
"33462" "PZE-108046042" 8 45.6
"33565" "PZE-108048006" 8 45.6
"33322" "PZE-108042588" 8 45.6
"33464" "PZE-108046118" 8 45.7
"33371" "PZE-108043501" 8 45.7
"33522" "PZE-108046979" 8 45.7
"33282" "PZE-108041696" 8 45.7
"33668" "PZE-108049656" 8 45.7
"33312" "PZE-108042286" 8 45.7
"33528" "PZE-108047081" 8 45.7
"32699" "PZE-108030050" 8 45.7
"33445" "PZE-108045430" 8 45.7
"32708" "PZE-108030174" 8 45.7
"33345" "PZE-108042890" 8 45.7
"33669" "PZE-108049671" 8 45.7
"33346" "PZE-108042901" 8 45.7
"33525" "PZE-108047033" 8 45.7
"32705" "PZE-108030133" 8 45.7
"33446" "PZE-108045431" 8 45.7
"33370" "PZE-108043450" 8 45.7
"33517" "PZE-108046911" 8 45.7
"33581" "PZE-108048205" 8 45.7
"33521" "PZE-108046957" 8 45.7
"33244" "PZE-108040590" 8 45.8
"33587" "PZE-108048408" 8 45.8
"33621" "PZE-108049110" 8 45.8
"33245" "PZE-108040593" 8 45.8
"32561" "PZE-108026930" 8 45.8
"33523" "PZE-108046987" 8 45.8
"33590" "PZE-108048514" 8 45.8
"33366" "PZE-108043341" 8 45.9
"32640" "PZE-108028588" 8 45.9
"33650" "PZE-108049414" 8 45.9
"33666" "PZE-108049642" 8 45.9
"33276" "PZE-108041511" 8 45.9
"33659" "PZE-108049548" 8 45.9
"32776" "PZE-108032208" 8 45.9
"33664" "PZE-108049639" 8 45.9
"33378" "PZE-108043749" 8 45.9
"33537" "PZE-108047302" 8 45.9
"33667" "PZE-108049651" 8 45.9
"33277" "PZE-108041516" 8 45.9
"33589" "PZE-108048512" 8 45.9
"33686" "PZE-108050089" 8 46
"33709" "PZE-108050604" 8 46
"32564" "PZE-108026968" 8 46
"33692" "PZE-108050204" 8 46
"33690" "PZE-108050171" 8 46
"33719" "PZE-108050819" 8 46
"33377" "PZE-108043719" 8 46
"33613" "PZE-108048893" 8 46
"33267" "PZE-108041429" 8 46
"32663" "PZE-108029291" 8 46
"33411" "PZE-108044770" 8 46
"33614" "PZE-108048967" 8 46
"33688" "PZE-108050102" 8 46
"33691" "PZE-108050195" 8 46
"33671" "PZE-108049714" 8 46
"33616" "PZE-108048979" 8 46
"33261" "PZE-108041337" 8 46.1
"33779" "PZE-108051785" 8 46.1
"33652" "PZE-108049441" 8 46.1
"33274" "PZE-108041504" 8 46.1
"33336" "PZE-108042684" 8 46.1
"33260" "PZE-108041336" 8 46.1
"33560" "PZE-108047839" 8 46.1
"33263" "PZE-108041367" 8 46.1
"33275" "PZE-108041508" 8 46.1
"33347" "PZE-108042918" 8 46.2
"33663" "PZE-108049624" 8 46.2
"33266" "PZE-108041426" 8 46.2
"33708" "PZE-108050575" 8 46.2
"33670" "PZE-108049707" 8 46.2
"33713" "PZE-108050650" 8 46.2
"33711" "PZE-108050624" 8 46.2
"33653" "PZE-108049452" 8 46.2
"33665" "PZE-108049641" 8 46.2
"33456" "PZE-108045794" 8 46.2
"33404" "PZE-108044510" 8 46.2
"33714" "PZE-108050703" 8 46.2
"33363" "PZE-108043299" 8 46.3
"33365" "PZE-108043328" 8 46.3
"33733" "PZE-108050892" 8 46.3
"33732" "PZE-108050891" 8 46.3
"33791" "PZE-108052069" 8 46.3
"33448" "PZE-108045582" 8 46.3
"33674" "PZE-108049805" 8 46.3
"33515" "PZE-108046876" 8 46.3
"33680" "PZE-108050016" 8 46.3
"33367" "PZE-108043356" 8 46.3
"33362" "PZE-108043298" 8 46.3
"33514" "PZE-108046874" 8 46.3
"33644" "PZE-108049345" 8 46.4
"33704" "PZE-108050439" 8 46.4
"33715" "PZE-108050721" 8 46.4
"33720" "PZE-108050828" 8 46.5
"33721" "PZE-108050837" 8 46.5
"33731" "PZE-108050886" 8 46.5
"33444" "PZE-108045403" 8 46.5
"33485" "PZE-108046363" 8 46.5
"33486" "PZE-108046367" 8 46.5
"33479" "PZE-108046300" 8 46.5
"33481" "PZE-108046308" 8 46.5
"33487" "PZE-108046384" 8 46.5
"33807" "PZE-108052389" 8 46.5
"33723" "PZE-108050843" 8 46.5
"33392" "PZE-108044212" 8 46.5
"33683" "PZE-108050044" 8 46.6
"33758" "PZE-108051263" 8 46.6
"33412" "PZE-108044777" 8 46.6
"33619" "PZE-108049089" 8 46.6
"33799" "PZE-108052228" 8 46.6
"33755" "PZE-108051251" 8 46.6
"33413" "PZE-108044803" 8 46.6
"33449" "PZE-108045643" 8 46.6
"33795" "PZE-108052156" 8 46.6
"33753" "PZE-108051225" 8 46.6
"33682" "PZE-108050029" 8 46.7
"33824" "PZE-108052745" 8 46.7
"33506" "PZE-108046705" 8 46.7
"33806" "PZE-108052374" 8 46.7
"33397" "PZE-108044274" 8 46.7
"33396" "PZE-108044269" 8 46.7
"33676" "PZE-108049854" 8 46.8
"33472" "PZE-108046270" 8 46.8
"33675" "PZE-108049850" 8 46.8
"33541" "PZE-108047361" 8 46.8
"33474" "PZE-108046278" 8 46.8
"33473" "PZE-108046273" 8 46.8
"33493" "PZE-108046524" 8 46.8
"33823" "PZE-108052703" 8 46.8
"33694" "PZE-108050225" 8 46.8
"33736" "PZE-108050923" 8 46.8
"33494" "PZE-108046584" 8 46.8
"33490" "PZE-108046489" 8 46.8
"33699" "PZE-108050391" 8 46.9
"33685" "PZE-108050083" 8 46.9
"33572" "PZE-108048129" 8 46.9
"33701" "PZE-108050395" 8 46.9
"33573" "PZE-108048130" 8 46.9
"33693" "PZE-108050215" 8 46.9
"3133" "PZA03736.1" 8 46.9
"33825" "PZE-108052778" 8 46.9
"33848" "PZE-108053388" 8 46.9
"33507" "PZE-108046706" 8 47
"33505" "PZE-108046692" 8 47
"33817" "PZE-108052654" 8 47
